latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
10.46239,77.96943,332.02,0.42,0.45,2026-08-21,756,N,VIIRS,l,2.0NRT,302.17,2.2,D
10.8355,78.05512,348.83,0.41,0.45,2026-08-21,756,N,VIIRS,n,2.0NRT,306.32,5.12,D
10.86179,78.60693,332.53,0.56,0.43,2026-08-21,756,N,VIIRS,l,2.0NRT,303.6,3.75,D
10.86351,78.60498,334.68,0.56,0.43,2026-08-21,756,N,VIIRS,n,2.0NRT,304.43,3.6,D
10.89906,78.69358,335.4,0.56,0.43,2026-08-21,756,N,VIIRS,n,2.0NRT,303.41,8.39,D
10.90762,78.79076,339.02,0.55,0.43,2026-08-21,756,N,VIIRS,n,2.0NRT,306.52,4.54,D
10.94861,77.29926,332.62,0.45,0.47,2026-08-21,756,N,VIIRS,n,2.0NRT,302.59,1.82,D
11.17986,76.86322,352.61,0.48,0.48,2026-08-21,756,N,VIIRS,n,2.0NRT,299.65,7.75,D
11.25114,77.55007,335.0,0.43,0.46,2026-08-21,756,N,VIIRS,n,2.0NRT,302.87,1.81,D
11.3864,77.68139,337.39,0.42,0.45,2026-08-21,756,N,VIIRS,n,2.0NRT,302.13,3.66,D
11.52693,77.66856,331.72,0.42,0.45,2026-08-21,756,N,VIIRS,n,2.0NRT,300.84,1.03,D
11.71186,79.12611,335.37,0.51,0.41,2026-08-21,756,N,VIIRS,l,2.0NRT,306.57,49.23,D
11.71266,79.13078,335.7,0.51,0.41,2026-08-21,756,N,VIIRS,l,2.0NRT,299.97,13.01,D
12.05267,79.61187,334.23,0.48,0.4,2026-08-21,756,N,VIIRS,l,2.0NRT,300.37,4.25,D
12.0637,76.96976,336.06,0.45,0.47,2026-08-21,756,N,VIIRS,n,2.0NRT,299.1,6.65,D
12.30416,76.82388,339.02,0.46,0.47,2026-08-21,756,N,VIIRS,n,2.0NRT,296.98,6.57,D
12.35125,77.01255,340.97,0.45,0.47,2026-08-21,756,N,VIIRS,n,2.0NRT,293.35,5.9,D
14.52306,77.43476,336.84,0.39,0.44,2026-08-21,758,N,VIIRS,n,2.0NRT,295.01,4.98,D
14.60742,79.66074,347.79,0.45,0.39,2026-08-21,758,N,VIIRS,n,2.0NRT,301.13,24.47,D
14.60819,79.65999,344.84,0.45,0.39,2026-08-21,758,N,VIIRS,l,2.0NRT,298.95,20.66,D
15.1363,79.88412,332.13,0.43,0.38,2026-08-21,758,N,VIIRS,n,2.0NRT,297.87,3.42,D
15.34653,77.09008,330.63,0.4,0.44,2026-08-21,758,N,VIIRS,n,2.0NRT,300.14,1.89,D
16.29151,80.82072,334.45,0.4,0.37,2026-08-21,758,N,VIIRS,n,2.0NRT,298.58,4.54,D
17.60843,83.20383,335.84,0.4,0.37,2026-08-21,758,N,VIIRS,n,2.0NRT,299.16,4.98,D
19.48988,85.20114,328.82,0.49,0.4,2026-08-21,758,N,VIIRS,n,2.0NRT,281.45,3.89,D
23.66432,87.15331,330.29,0.47,0.48,2026-08-21,801,N,VIIRS,n,2.0NRT,293.42,2.74,D
23.67682,86.08707,330.7,0.41,0.45,2026-08-21,801,N,VIIRS,n,2.0NRT,294.62,4.24,D
23.67844,86.39668,331.72,0.43,0.46,2026-08-21,801,N,VIIRS,n,2.0NRT,295.56,8.2,D
23.68191,86.0946,349.84,0.41,0.45,2026-08-21,801,N,VIIRS,n,2.0NRT,293.37,7.7,D
23.68265,86.39607,334.93,0.43,0.46,2026-08-21,801,N,VIIRS,n,2.0NRT,295.22,5.68,D
23.68639,86.39134,330.74,0.42,0.46,2026-08-21,801,N,VIIRS,n,2.0NRT,294.17,5.68,D
23.70997,86.44798,334.64,0.43,0.46,2026-08-21,801,N,VIIRS,n,2.0NRT,292.54,7.64,D
23.71468,86.45161,338.05,0.43,0.46,2026-08-21,801,N,VIIRS,n,2.0NRT,291.86,8.89,D
23.75674,85.85435,334.01,0.4,0.44,2026-08-21,801,N,VIIRS,n,2.0NRT,295.91,5.93,D
23.78134,86.2098,345.58,0.42,0.45,2026-08-21,801,N,VIIRS,n,2.0NRT,293.89,9.1,D
27.43876,70.85847,344.68,0.57,0.52,2026-08-21,803,N,VIIRS,n,2.0NRT,302.88,8.02,D
29.47919,71.78834,342.21,0.46,0.47,2026-08-21,803,N,VIIRS,n,2.0NRT,299.83,7.1,D
29.48029,71.78488,341.43,0.45,0.47,2026-08-21,803,N,VIIRS,n,2.0NRT,298.78,6.67,D
29.56096,69.60496,335.89,0.6,0.53,2026-08-21,803,N,VIIRS,n,2.0NRT,299.63,9.47,D
29.82557,72.8396,334.4,0.39,0.44,2026-08-21,803,N,VIIRS,n,2.0NRT,297.57,2.06,D
29.98619,72.59346,334.45,0.4,0.44,2026-08-21,803,N,VIIRS,n,2.0NRT,298.45,2.98,D
30.00368,72.55402,337.29,0.4,0.44,2026-08-21,803,N,VIIRS,n,2.0NRT,298.77,3.67,D
30.4485,71.695,338.49,0.44,0.46,2026-08-21,803,N,VIIRS,n,2.0NRT,295.83,2.2,D
30.46146,72.13331,338.91,0.42,0.45,2026-08-21,803,N,VIIRS,n,2.0NRT,297.68,3.37,D
30.47054,72.13536,342.1,0.42,0.45,2026-08-21,803,N,VIIRS,n,2.0NRT,297.91,4.49,D
30.48677,71.85528,343.91,0.43,0.46,2026-08-21,803,N,VIIRS,n,2.0NRT,297.25,7.01,D
30.4877,71.85971,338.94,0.43,0.46,2026-08-21,803,N,VIIRS,n,2.0NRT,295.55,5.77,D
30.62073,72.08163,337.31,0.42,0.45,2026-08-21,803,N,VIIRS,n,2.0NRT,297.63,3.93,D
30.6631,72.1522,347.82,0.41,0.45,2026-08-21,803,N,VIIRS,n,2.0NRT,298.0,7.36,D
31.32454,72.16799,339.5,0.4,0.44,2026-08-21,803,N,VIIRS,n,2.0NRT,297.32,2.45,D
31.53478,72.39529,342.48,0.39,0.44,2026-08-21,803,N,VIIRS,n,2.0NRT,297.46,3.29,D
33.55837,70.22543,338.62,0.46,0.47,2026-08-21,803,N,VIIRS,n,2.0NRT,306.3,4.64,D
35.77929,71.34325,319.44,0.48,0.65,2026-08-21,2023,N,VIIRS,n,2.0NRT,284.89,2.09,N
35.77944,71.34021,299.71,0.48,0.65,2026-08-21,2023,N,VIIRS,n,2.0NRT,283.88,2.09,N
35.78532,71.34322,297.04,0.48,0.65,2026-08-21,2023,N,VIIRS,n,2.0NRT,284.07,1.39,N
23.56004,87.24049,307.65,0.43,0.46,2026-08-21,2025,N,VIIRS,n,2.0NRT,286.15,2.79,N
23.66372,87.15993,302.49,0.42,0.45,2026-08-21,2025,N,VIIRS,n,2.0NRT,278.95,0.59,N
23.6783,86.10711,305.64,0.55,0.43,2026-08-21,2025,N,VIIRS,n,2.0NRT,285.15,0.56,N
23.67846,86.08486,307.47,0.55,0.43,2026-08-21,2025,N,VIIRS,n,2.0NRT,284.66,2.61,N
23.71933,85.00983,300.63,0.48,0.4,2026-08-21,2025,N,VIIRS,n,2.0NRT,272.32,1.6,N
24.18137,82.64606,307.55,0.4,0.37,2026-08-21,2025,N,VIIRS,n,2.0NRT,281.64,0.93,N
24.92917,84.14589,308.3,0.43,0.38,2026-08-21,2025,N,VIIRS,n,2.0NRT,288.84,2.88,N
24.92936,84.14852,310.02,0.43,0.38,2026-08-21,2025,N,VIIRS,n,2.0NRT,289.28,2.91,N
28.77367,77.56798,309.15,0.53,0.42,2026-08-21,2025,N,VIIRS,n,2.0NRT,283.53,2.57,N
32.57627,72.55994,307.64,0.38,0.59,2026-08-21,2025,N,VIIRS,n,2.0NRT,293.93,2.9,N
32.88974,71.61488,307.6,0.43,0.62,2026-08-21,2025,N,VIIRS,n,2.0NRT,293.29,2.91,N
16.87195,80.02106,308.57,0.39,0.36,2026-08-21,2027,N,VIIRS,n,2.0NRT,290.85,1.5,N
17.08458,79.32294,309.57,0.38,0.36,2026-08-21,2027,N,VIIRS,n,2.0NRT,292.48,2.91,N
17.29117,78.40939,314.49,0.39,0.36,2026-08-21,2027,N,VIIRS,n,2.0NRT,290.12,0.73,N
17.29336,78.40997,316.83,0.39,0.36,2026-08-21,2027,N,VIIRS,n,2.0NRT,290.6,1.01,N
17.37035,77.44494,304.8,0.42,0.37,2026-08-21,2027,N,VIIRS,n,2.0NRT,292.06,0.79,N
18.8016,74.25277,301.85,0.41,0.45,2026-08-21,2027,N,VIIRS,n,2.0NRT,279.71,0.73,N
22.05068,88.12516,298.93,0.51,0.5,2026-08-21,2027,N,VIIRS,n,2.0NRT,269.97,1.92,N
22.05519,88.12621,303.92,0.51,0.5,2026-08-21,2027,N,VIIRS,n,2.0NRT,269.79,1.92,N
22.36072,87.01704,303.37,0.43,0.46,2026-08-21,2027,N,VIIRS,n,2.0NRT,275.6,0.73,N
22.36491,87.01798,303.61,0.43,0.46,2026-08-21,2027,N,VIIRS,n,2.0NRT,275.64,0.73,N
22.36667,87.29975,307.2,0.45,0.47,2026-08-21,2027,N,VIIRS,n,2.0NRT,275.03,1.47,N
22.37519,87.27901,306.49,0.45,0.47,2026-08-21,2027,N,VIIRS,n,2.0NRT,274.56,1.07,N
22.37663,87.28174,311.32,0.45,0.47,2026-08-21,2027,N,VIIRS,n,2.0NRT,275.48,1.69,N
22.37751,87.2774,313.32,0.45,0.47,2026-08-21,2027,N,VIIRS,n,2.0NRT,276.0,1.69,N
22.37945,87.28,312.84,0.45,0.47,2026-08-21,2027,N,VIIRS,n,2.0NRT,275.6,1.79,N
22.78901,86.19763,300.01,0.38,0.43,2026-08-21,2027,N,VIIRS,n,2.0NRT,273.29,0.95,N
24.76452,74.60926,304.28,0.47,0.48,2026-08-21,2027,N,VIIRS,n,2.0NRT,282.05,0.71,N
10.93034,77.06337,300.84,0.39,0.36,2026-08-21,2029,N,VIIRS,n,2.0NRT,281.61,0.63,N
11.11709,77.75499,302.08,0.38,0.36,2026-08-21,2029,N,VIIRS,n,2.0NRT,277.9,0.46,N
11.42601,77.51267,301.37,0.39,0.36,2026-08-21,2029,N,VIIRS,n,2.0NRT,272.63,0.62,N
13.39369,80.10202,305.09,0.4,0.37,2026-08-21,2029,N,VIIRS,n,2.0NRT,284.92,0.81,N
13.8039,78.06523,305.05,0.39,0.36,2026-08-21,2029,N,VIIRS,n,2.0NRT,282.42,0.25,N
13.89879,76.56554,296.53,0.42,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,274.71,0.49,N
14.60582,78.52377,302.1,0.39,0.36,2026-08-21,2029,N,VIIRS,n,2.0NRT,278.49,0.67,N
14.82645,79.31465,303.62,0.38,0.36,2026-08-21,2029,N,VIIRS,n,2.0NRT,269.66,0.8,N
15.02356,78.01485,311.86,0.39,0.36,2026-08-21,2029,N,VIIRS,n,2.0NRT,287.15,1.27,N
15.07157,76.86326,302.8,0.42,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,290.44,1.66,N
15.13683,76.70946,303.89,0.42,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,291.68,0.69,N
15.16701,76.67386,317.3,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,291.08,1.71,N
15.16771,76.37908,300.81,0.44,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,289.77,0.87,N
15.1716,76.69071,305.37,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,291.44,0.76,N
15.17327,76.69061,321.24,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,292.62,1.63,N
15.17346,76.65458,313.46,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,290.96,2.09,N
15.17382,76.66235,306.23,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,292.1,1.39,N
15.17439,76.65839,305.16,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,291.75,1.69,N
15.17497,76.65443,328.13,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,292.84,1.69,N
15.17623,77.10031,305.69,0.41,0.37,2026-08-21,2029,N,VIIRS,n,2.0NRT,287.88,1.16,N
15.17635,76.65906,308.83,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,292.1,2.09,N
15.17694,76.65511,335.65,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,294.53,2.09,N
15.17787,76.65893,306.97,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,292.38,1.69,N
15.17844,76.65497,327.64,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,293.6,1.69,N
15.17905,76.67529,309.64,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,292.86,1.16,N
15.17908,77.10468,303.34,0.41,0.37,2026-08-21,2029,N,VIIRS,n,2.0NRT,287.2,0.81,N
15.17962,76.67133,304.09,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,291.72,1.16,N
15.1802,76.66738,311.52,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,292.67,2.11,N
15.18368,76.66792,326.21,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,293.0,2.11,N
15.18423,76.63964,308.44,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,292.75,1.51,N
15.18658,76.6724,305.96,0.43,0.38,2026-08-21,2029,N,VIIRS,n,2.0NRT,291.38,0.71,N
15.33276,76.28716,306.84,0.44,0.39,2026-08-21,2029,N,VIIRS,n,2.0NRT,288.33,0.96,N
15.33696,76.27781,307.42,0.44,0.39,2026-08-21,2029,N,VIIRS,n,2.0NRT,290.03,1.07,N
15.33752,76.27949,307.45,0.44,0.39,2026-08-21,2029,N,VIIRS,n,2.0NRT,289.54,1.38,N
7.88986,80.12818,315.13,0.44,0.39,2026-08-21,2032,N,VIIRS,n,2.0NRT,272.23,1.92,N
8.59524,77.89958,300.64,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,278.2,0.29,N
8.74044,77.60186,310.06,0.38,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,281.68,0.68,N
8.74099,77.59838,309.44,0.38,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,280.22,0.82,N
9.24785,77.32679,304.23,0.38,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,264.54,0.4,N
10.04985,77.95205,302.63,0.38,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,270.2,0.42,N
10.08768,77.23882,306.06,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,282.22,0.84,N
10.08821,77.23543,341.68,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,282.74,6.59,N
10.09154,77.23588,332.12,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,283.06,1.76,N
10.09488,77.23631,300.78,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,282.58,1.76,N
10.24319,77.2169,308.07,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,272.56,3.49,N
10.24541,77.22453,299.32,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,272.63,0.45,N
10.24596,77.22096,296.36,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,273.85,0.45,N
10.24651,77.21736,330.64,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,281.18,3.49,N
10.24707,77.21375,340.55,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,281.06,3.49,N
10.24929,77.22139,301.71,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,278.37,0.7,N
10.2504,77.21418,318.29,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,281.29,2.02,N
10.61491,77.41926,300.63,0.39,0.36,2026-08-21,2032,N,VIIRS,n,2.0NRT,276.99,0.5,N
35.78307,71.34697,312.25,0.41,0.6,2026-08-21,2203,N,VIIRS,n,2.0NRT,285.66,2.48,N
35.78323,71.34509,316.02,0.41,0.6,2026-08-21,2203,N,VIIRS,n,2.0NRT,286.15,2.51,N
35.78896,71.32448,299.59,0.41,0.6,2026-08-21,2203,N,VIIRS,n,2.0NRT,279.54,2.06,N
35.78955,71.32182,296.02,0.41,0.6,2026-08-21,2203,N,VIIRS,n,2.0NRT,279.83,2.28,N
32.28937,70.73895,306.47,0.46,0.63,2026-08-21,2205,N,VIIRS,n,2.0NRT,291.96,1.86,N
32.29071,70.73856,306.65,0.46,0.63,2026-08-21,2205,N,VIIRS,n,2.0NRT,291.92,3.07,N
32.29176,70.73003,306.58,0.46,0.63,2026-08-21,2205,N,VIIRS,n,2.0NRT,291.68,3.24,N
27.50355,68.7322,314.2,0.46,0.63,2026-08-21,2208,N,VIIRS,n,2.0NRT,292.54,1.28,N
27.50491,68.73128,305.99,0.46,0.63,2026-08-21,2208,N,VIIRS,n,2.0NRT,292.47,1.16,N
6.17408,80.89262,328.94,0.32,0.55,2026-08-22,735,N,VIIRS,n,2.0NRT,285.24,1.55,D
6.32669,81.36333,332.28,0.6,0.53,2026-08-22,735,N,VIIRS,n,2.0NRT,291.14,4.03,D
6.34838,81.34315,342.58,0.6,0.53,2026-08-22,735,N,VIIRS,n,2.0NRT,296.87,11.74,D
6.35328,81.34239,342.42,0.6,0.53,2026-08-22,735,N,VIIRS,n,2.0NRT,292.37,11.74,D
6.4117,81.11542,350.41,0.62,0.54,2026-08-22,735,N,VIIRS,n,2.0NRT,290.03,22.91,D
6.43771,81.08816,341.55,0.62,0.54,2026-08-22,735,N,VIIRS,n,2.0NRT,289.68,8.35,D
6.439,81.09145,340.14,0.62,0.54,2026-08-22,735,N,VIIRS,n,2.0NRT,289.27,6.58,D
6.71469,81.05596,336.11,0.62,0.54,2026-08-22,735,N,VIIRS,n,2.0NRT,284.13,5.45,D
6.72955,81.2878,331.18,0.6,0.53,2026-08-22,735,N,VIIRS,n,2.0NRT,290.25,6.07,D
6.76594,81.58269,328.81,0.57,0.52,2026-08-22,735,N,VIIRS,n,2.0NRT,288.58,6.37,D
6.76642,81.58532,330.53,0.57,0.52,2026-08-22,735,N,VIIRS,n,2.0NRT,289.07,4.94,D
6.76744,81.79575,335.16,0.55,0.51,2026-08-22,735,N,VIIRS,n,2.0NRT,292.8,4.34,D
6.77002,81.52097,339.64,0.57,0.52,2026-08-22,735,N,VIIRS,n,2.0NRT,288.65,4.78,D
6.78047,81.52434,331.85,0.57,0.52,2026-08-22,735,N,VIIRS,n,2.0NRT,289.22,5.67,D
6.87378,81.61257,330.28,0.56,0.52,2026-08-22,735,N,VIIRS,n,2.0NRT,292.96,4.9,D
6.87433,81.61431,330.59,0.56,0.52,2026-08-22,735,N,VIIRS,n,2.0NRT,292.71,7.21,D
6.92842,80.95791,329.42,0.62,0.54,2026-08-22,735,N,VIIRS,n,2.0NRT,291.57,3.47,D
7.32121,81.73981,333.03,0.54,0.51,2026-08-22,735,N,VIIRS,n,2.0NRT,291.96,2.77,D
7.32284,81.83524,332.59,0.54,0.5,2026-08-22,735,N,VIIRS,n,2.0NRT,292.97,3.62,D
7.33425,81.80524,335.6,0.54,0.51,2026-08-22,735,N,VIIRS,n,2.0NRT,293.68,4.57,D
7.33641,81.84488,343.04,0.53,0.5,2026-08-22,735,N,VIIRS,n,2.0NRT,293.85,5.49,D
7.33737,81.80772,337.37,0.54,0.51,2026-08-22,735,N,VIIRS,n,2.0NRT,293.59,3.98,D
7.33841,81.84257,332.59,0.53,0.5,2026-08-22,735,N,VIIRS,n,2.0NRT,292.75,4.32,D
7.36009,81.76063,341.67,0.54,0.51,2026-08-22,735,N,VIIRS,n,2.0NRT,295.43,5.19,D
7.39444,81.76482,333.56,0.54,0.51,2026-08-22,735,N,VIIRS,n,2.0NRT,295.13,4.55,D
7.4015,81.54913,346.53,0.56,0.51,2026-08-22,735,N,VIIRS,n,2.0NRT,299.83,7.2,D
7.40222,81.54768,342.18,0.56,0.51,2026-08-22,735,N,VIIRS,n,2.0NRT,300.09,8.19,D
7.4526,81.38583,343.64,0.57,0.52,2026-08-22,735,N,VIIRS,n,2.0NRT,298.44,8.7,D
7.51929,81.26375,333.2,0.58,0.52,2026-08-22,735,N,VIIRS,n,2.0NRT,292.03,7.14,D
7.68064,80.17931,327.95,0.34,0.56,2026-08-22,735,N,VIIRS,n,2.0NRT,291.6,2.2,D
7.87591,81.39789,334.98,0.56,0.52,2026-08-22,735,N,VIIRS,n,2.0NRT,287.37,3.11,D
7.90395,81.47636,339.6,0.55,0.51,2026-08-22,735,N,VIIRS,n,2.0NRT,289.96,4.51,D
7.90481,81.42422,333.99,0.56,0.51,2026-08-22,735,N,VIIRS,n,2.0NRT,288.13,3.86,D
8.0688,81.23716,341.01,0.57,0.52,2026-08-22,735,N,VIIRS,n,2.0NRT,293.77,13.1,D
8.0697,81.24239,341.28,0.57,0.52,2026-08-22,735,N,VIIRS,n,2.0NRT,292.31,13.1,D
8.13909,81.41647,334.56,0.55,0.51,2026-08-22,735,N,VIIRS,n,2.0NRT,292.38,5.38,D
8.18642,81.32485,342.21,0.56,0.51,2026-08-22,735,N,VIIRS,n,2.0NRT,292.39,9.57,D
8.3067,80.45334,338.58,0.32,0.54,2026-08-22,735,N,VIIRS,n,2.0NRT,296.14,3.16,D
8.38548,77.54631,332.37,0.5,0.66,2026-08-22,735,N,VIIRS,n,2.0NRT,294.62,5.8,D
8.50192,80.8325,333.29,0.6,0.53,2026-08-22,735,N,VIIRS,n,2.0NRT,292.81,4.76,D
8.61922,81.18944,333.89,0.56,0.52,2026-08-22,735,N,VIIRS,n,2.0NRT,296.8,10.33,D
8.63243,80.87387,333.89,0.59,0.53,2026-08-22,735,N,VIIRS,n,2.0NRT,296.65,3.96,D
9.29744,77.75079,330.78,0.47,0.64,2026-08-22,735,N,VIIRS,n,2.0NRT,287.77,1.45,D
9.29351,77.3167,334.7,0.5,0.66,2026-08-22,737,N,VIIRS,n,2.0NRT,287.41,7.09,D
9.29573,77.75149,333.98,0.47,0.64,2026-08-22,737,N,VIIRS,n,2.0NRT,287.66,1.47,D
10.75991,79.65319,336.62,0.33,0.55,2026-08-22,737,N,VIIRS,n,2.0NRT,291.23,2.68,D
11.40803,78.71432,336.41,0.37,0.58,2026-08-22,737,N,VIIRS,n,2.0NRT,297.37,2.35,D
11.41039,78.7151,339.14,0.37,0.58,2026-08-22,737,N,VIIRS,n,2.0NRT,297.26,1.96,D
11.72656,78.68904,333.4,0.37,0.58,2026-08-22,737,N,VIIRS,n,2.0NRT,289.76,0.95,D
11.72925,78.6898,331.96,0.37,0.58,2026-08-22,737,N,VIIRS,n,2.0NRT,290.07,1.86,D
12.23923,79.42413,332.77,0.32,0.55,2026-08-22,737,N,VIIRS,n,2.0NRT,295.75,2.81,D
15.16272,77.14871,331.26,0.4,0.6,2026-08-22,737,N,VIIRS,n,2.0NRT,293.65,5.69,D
15.16347,77.15242,330.11,0.4,0.6,2026-08-22,737,N,VIIRS,n,2.0NRT,293.56,5.49,D
15.20609,77.16582,330.78,0.4,0.6,2026-08-22,737,N,VIIRS,n,2.0NRT,292.09,6.3,D
15.20629,77.16636,337.41,0.4,0.6,2026-08-22,737,N,VIIRS,n,2.0NRT,292.33,6.06,D
16.19788,78.35836,333.26,0.32,0.54,2026-08-22,737,N,VIIRS,n,2.0NRT,282.6,3.75,D
16.66123,77.32803,335.42,0.36,0.58,2026-08-22,737,N,VIIRS,n,2.0NRT,294.4,4.72,D
21.92436,85.22442,328.0,0.38,0.36,2026-08-22,739,N,VIIRS,n,2.0NRT,287.89,2.33,D
22.36426,87.3003,333.91,0.41,0.37,2026-08-22,739,N,VIIRS,n,2.0NRT,294.57,3.04,D
22.36824,87.3037,339.4,0.41,0.37,2026-08-22,739,N,VIIRS,n,2.0NRT,295.97,7.65,D
22.3785,87.27773,331.88,0.41,0.37,2026-08-22,739,N,VIIRS,n,2.0NRT,294.66,4.94,D
23.55723,87.24088,336.79,0.41,0.37,2026-08-22,739,N,VIIRS,n,2.0NRT,284.1,5.86,D
23.55952,87.23223,339.73,0.41,0.37,2026-08-22,739,N,VIIRS,n,2.0NRT,286.05,4.78,D
23.56066,87.24033,338.44,0.41,0.37,2026-08-22,739,N,VIIRS,n,2.0NRT,285.8,5.86,D
23.66324,87.15393,339.39,0.41,0.37,2026-08-22,739,N,VIIRS,n,2.0NRT,298.38,2.97,D
23.66381,87.15797,334.21,0.41,0.37,2026-08-22,739,N,VIIRS,n,2.0NRT,298.17,2.97,D
23.68436,86.39455,340.32,0.4,0.37,2026-08-22,739,N,VIIRS,n,2.0NRT,296.73,6.05,D
23.76498,86.40456,340.68,0.4,0.37,2026-08-22,739,N,VIIRS,n,2.0NRT,295.23,7.66,D
25.03907,96.37116,326.69,0.47,0.64,2026-08-22,739,N,VIIRS,n,2.0NRT,287.84,3.74,D
25.38784,86.15111,332.18,0.4,0.37,2026-08-22,739,N,VIIRS,n,2.0NRT,294.15,1.86,D
25.98661,90.07365,330.23,0.39,0.44,2026-08-22,739,N,VIIRS,n,2.0NRT,278.18,2.88,D
29.45699,76.86504,346.56,0.44,0.46,2026-08-22,741,N,VIIRS,n,2.0NRT,298.27,13.33,D
29.45792,76.8695,330.42,0.44,0.46,2026-08-22,741,N,VIIRS,n,2.0NRT,294.61,14.92,D
29.46026,76.85947,330.53,0.44,0.46,2026-08-22,741,N,VIIRS,n,2.0NRT,292.28,13.33,D
29.46118,76.86392,339.97,0.44,0.46,2026-08-22,741,N,VIIRS,n,2.0NRT,293.77,13.33,D
29.88109,72.81339,338.62,0.37,0.58,2026-08-22,741,N,VIIRS,n,2.0NRT,297.12,3.04,D
29.95708,72.17453,367.0,0.4,0.6,2026-08-22,741,N,VIIRS,h,2.0NRT,296.48,15.89,D
30.04478,71.98708,347.51,0.4,0.6,2026-08-22,744,N,VIIRS,n,2.0NRT,295.46,4.78,D
30.0458,71.99122,335.37,0.4,0.6,2026-08-22,744,N,VIIRS,n,2.0NRT,295.3,4.78,D
30.57678,72.26831,330.49,0.38,0.59,2026-08-22,744,N,VIIRS,n,2.0NRT,294.83,1.63,D
30.57812,72.26745,331.67,0.38,0.59,2026-08-22,744,N,VIIRS,n,2.0NRT,294.64,1.88,D
31.24405,70.69089,331.79,0.45,0.63,2026-08-22,744,N,VIIRS,n,2.0NRT,293.6,2.99,D
31.57732,73.91469,334.27,0.58,0.52,2026-08-22,744,N,VIIRS,n,2.0NRT,294.19,6.0,D
35.77949,71.34142,352.2,0.32,0.55,2026-08-22,744,N,VIIRS,n,2.0NRT,306.67,5.71,D
35.78005,71.34366,367.0,0.32,0.55,2026-08-22,744,N,VIIRS,h,2.0NRT,310.03,5.71,D
35.78503,71.34227,337.64,0.32,0.55,2026-08-22,744,N,VIIRS,n,2.0NRT,304.99,3.86,D
25.38739,68.584,336.12,0.33,0.55,2026-08-22,922,N,VIIRS,n,2.0NRT,295.4,2.2,D
27.98401,67.76065,341.56,0.63,0.54,2026-08-22,922,N,VIIRS,n,2.0NRT,301.65,7.99,D
28.3031,67.9019,336.01,0.32,0.55,2026-08-22,922,N,VIIRS,n,2.0NRT,301.41,1.66,D
30.07782,72.41095,338.8,0.63,0.72,2026-08-22,924,N,VIIRS,n,2.0NRT,292.54,5.66,D
35.98956,94.83291,298.28,0.54,0.42,2026-08-22,2004,N,VIIRS,n,2.0NRT,277.92,1.45,N
37.34826,97.40997,299.33,0.45,0.47,2026-08-22,2004,N,VIIRS,n,2.0NRT,283.49,1.03,N
20.86423,84.99176,305.53,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.32,1.15,N
20.86481,84.9881,309.45,0.38,0.36,2026-08-22,2008,N,VIIRS,n,2.0NRT,284.82,1.27,N
